id,product_id,title,brand,category,subcategory,description,image,slug,variations,offers,is_active,keyspecs,timestamp,origin,images
866,PRDCT866,test product 866,9,17,87,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test.webp,,"196,197,198",,1,"2,4,5",,IN,"15,16,17,18,19,"
867,PRDCT867,test product 867,75,17,87,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_bNKGkSY.webp,,"199,200,201",,1,"2,4,5",,IN,"20,21,22,23,24,"
868,PRDCT868,test product 868,22,17,87,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_JAWzTel.webp,,"202,203,204",,1,"2,4,5",,IN,"25,26,27,28,29,"
869,PRDCT869,test product 869,46,17,87,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_cyHq7Qh.webp,,"205,206,207",,1,"2,4,5",,IN,"15,16,17,18,19,"
870,PRDCT870,test product 870,44,17,88,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_VtlklVW.webp,,"208,209,210",,1,"2,4,5",,IN,"20,21,22,23,24,"
871,PRDCT871,test product 871,18,17,88,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_XTWljcQ.jpg,,"211,212,213",,1,"2,4,5",,IN,"25,26,27,28,29,"
872,PRDCT872,test product 872,31,17,88,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_13lxXId.jpg,,"214,215,216",,1,"2,4,5",,IN,"15,16,17,18,19,"
873,PRDCT873,test product 873,91,17,88,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_KUx2OxV.jpg,,"217,218,219",,1,"2,4,5",,IN,"20,21,22,23,24,"
874,PRDCT874,test product 874,79,17,88,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_Jo25JkP.jpg,,"220,221,222",,1,"2,4,5",,IN,"25,26,27,28,29,"
875,PRDCT875,test product 875,6,17,88,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_aLBH1dT.jpg,,"223,224,225",,1,"2,4,5",,IN,"15,16,17,18,19,"
876,PRDCT876,test product 876,94,17,88,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_RJMLKMW.webp,,"226,227,228",,1,"2,4,5",,IN,"20,21,22,23,24,"
877,PRDCT877,test product 877,92,17,88,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_hcdpXA9.jpg,,"229,230,231",,1,"2,4,5",,IN,"25,26,27,28,29,"
878,PRDCT878,test product 878,11,17,88,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_s4JtHCr.webp,,"232,233,234",,1,"2,4,5",,IN,"15,16,17,18,19,"
879,PRDCT879,test product 879,94,17,88,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_QgEvjJW.jpg,,"235,236,237",,1,"2,4,5",,IN,"20,21,22,23,24,"
880,PRDCT880,test product 880,91,17,88,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_lQN8p36.jpg,,"238,239,240",,1,"2,4,5",,IN,"25,26,27,28,29,"
881,PRDCT881,test product 881,15,17,89,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test.jpg,,"241,242,243",,1,"2,4,5",,IN,"15,16,17,18,19,"
882,PRDCT882,test product 882,41,17,89,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_31KTRso.jpg,,"244,245,246",,1,"2,4,5",,IN,"20,21,22,23,24,"
883,PRDCT883,test product 883,46,17,89,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_qRkvR6t.jpg,,"247,248,249",,1,"2,4,5",,IN,"25,26,27,28,29,"
884,PRDCT884,test product 884,60,17,89,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_fBPlGwn.jpg,,"250,251,252",,1,"2,4,5",,IN,"15,16,17,18,19,"
885,PRDCT885,test product 885,75,17,89,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_7fr8juG.jpg,,"253,254,255",,1,"2,4,5",,IN,"20,21,22,23,24,"
886,PRDCT886,test product 886,23,17,89,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test.webp,,"256,257,258",,1,"2,4,5",,IN,"25,26,27,28,29,"
887,PRDCT887,test product 887,49,17,89,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_bNKGkSY.webp,,"259,260,261",,1,"2,4,5",,IN,"15,16,17,18,19,"
888,PRDCT888,test product 888,3,17,89,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_JAWzTel.webp,,"262,263,264",,1,"2,4,5",,IN,"20,21,22,23,24,"
889,PRDCT889,test product 889,21,17,89,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_cyHq7Qh.webp,,"265,266,267",,1,"2,4,5",,IN,"25,26,27,28,29,"
890,PRDCT890,test product 890,94,17,89,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_VtlklVW.webp,,"268,269,270",,1,"2,4,5",,IN,"15,16,17,18,19,"
891,PRDCT891,test product 891,21,17,89,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_XTWljcQ.jpg,,"271,272,273",,1,"2,4,5",,IN,"20,21,22,23,24,"
892,PRDCT892,test product 892,38,17,90,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_13lxXId.jpg,,"274,275,276",,1,"2,4,5",,IN,"25,26,27,28,29,"
893,PRDCT893,test product 893,56,17,90,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_KUx2OxV.jpg,,"277,278,279",,1,"2,4,5",,IN,"15,16,17,18,19,"
894,PRDCT894,test product 894,21,17,90,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_Jo25JkP.jpg,,"280,281,282",,1,"2,4,5",,IN,"20,21,22,23,24,"
895,PRDCT895,test product 895,2,17,90,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_aLBH1dT.jpg,,"283,284,285",,1,"2,4,5",,IN,"25,26,27,28,29,"
896,PRDCT896,test product 896,42,17,90,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_RJMLKMW.webp,,"286,287,288",,1,"2,4,5",,IN,"15,16,17,18,19,"
897,PRDCT897,test product 897,30,17,90,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_hcdpXA9.jpg,,"289,290,291",,1,"2,4,5",,IN,"20,21,22,23,24,"
898,PRDCT898,test product 898,82,17,90,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_s4JtHCr.webp,,"292,293,294",,1,"2,4,5",,IN,"25,26,27,28,29,"
899,PRDCT899,test product 899,63,17,90,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_QgEvjJW.jpg,,"295,296,297",,1,"2,4,5",,IN,"15,16,17,18,19,"
900,PRDCT900,test product 900,52,17,90,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_lQN8p36.jpg,,"298,299,300",,1,"2,4,5",,IN,"20,21,22,23,24,"
901,PRDCT901,test product 901,74,17,90,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test.jpg,,"31,32,33",,1,"2,4,5",,IN,"25,26,27,28,29,"
902,PRDCT902,test product 902,56,17,90,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_31KTRso.jpg,,"34,35,36",,1,"2,4,5",,IN,"15,16,17,18,19,"
903,PRDCT903,test product 903,9,17,91,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_qRkvR6t.jpg,,"37,38,39",,1,"2,4,5",,IN,"20,21,22,23,24,"
904,PRDCT904,test product 904,67,17,91,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_fBPlGwn.jpg,,"40,41,42",,1,"2,4,5",,IN,"25,26,27,28,29,"
905,PRDCT905,test product 905,91,17,91,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_7fr8juG.jpg,,"43,44,45",,1,"2,4,5",,IN,"15,16,17,18,19,"
906,PRDCT906,test product 906,49,17,91,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test.webp,,"46,47,48",,1,"2,4,5",,IN,"20,21,22,23,24,"
907,PRDCT907,test product 907,41,17,91,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_bNKGkSY.webp,,"49,50,51",,1,"2,4,5",,IN,"25,26,27,28,29,"
908,PRDCT908,test product 908,2,17,91,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_JAWzTel.webp,,"52,53,54",,1,"2,4,5",,IN,"15,16,17,18,19,"
909,PRDCT909,test product 909,16,17,91,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_cyHq7Qh.webp,,"55,56,57",,1,"2,4,5",,IN,"20,21,22,23,24,"
910,PRDCT910,test product 910,81,17,91,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_VtlklVW.webp,,"58,59,60",,1,"2,4,5",,IN,"25,26,27,28,29,"
911,PRDCT911,test product 911,39,17,91,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_XTWljcQ.jpg,,"61,62,63",,1,"2,4,5",,IN,"15,16,17,18,19,"
912,PRDCT912,test product 912,63,17,91,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_13lxXId.jpg,,"64,65,66",,1,"2,4,5",,IN,"20,21,22,23,24,"
913,PRDCT913,test product 913,74,17,91,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_KUx2OxV.jpg,,"67,68,69",,1,"2,4,5",,IN,"25,26,27,28,29,"
914,PRDCT914,test product 914,99,17,92,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_Jo25JkP.jpg,,"70,71,72",,1,"2,4,5",,IN,"15,16,17,18,19,"
915,PRDCT915,test product 915,43,17,92,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_aLBH1dT.jpg,,"73,74,75",,1,"2,4,5",,IN,"20,21,22,23,24,"
916,PRDCT916,test product 916,16,17,92,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_RJMLKMW.webp,,"76,77,78",,1,"2,4,5",,IN,"25,26,27,28,29,"
917,PRDCT917,test product 917,33,17,92,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_hcdpXA9.jpg,,"79,80,81",,1,"2,4,5",,IN,"15,16,17,18,19,"
918,PRDCT918,test product 918,76,17,92,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_s4JtHCr.webp,,"82,83,84",,1,"2,4,5",,IN,"20,21,22,23,24,"
919,PRDCT919,test product 919,60,17,92,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_QgEvjJW.jpg,,"85,86,87",,1,"2,4,5",,IN,"25,26,27,28,29,"
920,PRDCT920,test product 920,65,17,92,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_lQN8p36.jpg,,"88,89,90",,1,"2,4,5",,IN,"15,16,17,18,19,"
921,PRDCT921,test product 921,59,17,92,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test.jpg,,"91,92,93",,1,"2,4,5",,IN,"20,21,22,23,24,"
922,PRDCT922,test product 922,25,17,92,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_31KTRso.jpg,,"94,95,96",,1,"2,4,5",,IN,"25,26,27,28,29,"
923,PRDCT923,test product 923,32,17,92,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_qRkvR6t.jpg,,"97,98,99",,1,"2,4,5",,IN,"15,16,17,18,19,"
924,PRDCT924,test product 924,41,17,92,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_fBPlGwn.jpg,,"100,101,102",,1,"2,4,5",,IN,"20,21,22,23,24,"
925,PRDCT925,test product 925,59,17,93,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_7fr8juG.jpg,,"103,104,105",,1,"2,4,5",,IN,"25,26,27,28,29,"
926,PRDCT926,test product 926,6,17,93,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test.webp,,"106,107,108",,1,"2,4,5",,IN,"15,16,17,18,19,"
927,PRDCT927,test product 927,47,17,93,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_bNKGkSY.webp,,"109,110,111",,1,"2,4,5",,IN,"20,21,22,23,24,"
928,PRDCT928,test product 928,61,17,93,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_JAWzTel.webp,,"112,113,114",,1,"2,4,5",,IN,"25,26,27,28,29,"
929,PRDCT929,test product 929,24,17,93,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_cyHq7Qh.webp,,"115,116,117",,1,"2,4,5",,IN,"15,16,17,18,19,"
930,PRDCT930,test product 930,51,17,93,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_VtlklVW.webp,,"118,119,120",,1,"2,4,5",,IN,"20,21,22,23,24,"
931,PRDCT931,test product 931,59,17,93,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_XTWljcQ.jpg,,"121,122,123",,1,"2,4,5",,IN,"25,26,27,28,29,"
932,PRDCT932,test product 932,68,17,93,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_13lxXId.jpg,,"124,125,126",,1,"2,4,5",,IN,"15,16,17,18,19,"
933,PRDCT933,test product 933,39,17,93,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_KUx2OxV.jpg,,"127,128,129",,1,"2,4,5",,IN,"20,21,22,23,24,"
934,PRDCT934,test product 934,74,17,93,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_Jo25JkP.jpg,,"130,131,132",,1,"2,4,5",,IN,"25,26,27,28,29,"
935,PRDCT935,test product 935,81,17,93,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_aLBH1dT.jpg,,"133,134,135",,1,"2,4,5",,IN,"15,16,17,18,19,"
936,PRDCT936,test product 936,95,17,94,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_RJMLKMW.webp,,"136,137,138",,1,"2,4,5",,IN,"20,21,22,23,24,"
937,PRDCT937,test product 937,27,17,94,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_hcdpXA9.jpg,,"139,140,141",,1,"2,4,5",,IN,"25,26,27,28,29,"
938,PRDCT938,test product 938,58,17,94,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_s4JtHCr.webp,,"142,143,144",,1,"2,4,5",,IN,"15,16,17,18,19,"
939,PRDCT939,test product 939,24,17,94,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_QgEvjJW.jpg,,"145,146,147",,1,"2,4,5",,IN,"20,21,22,23,24,"
940,PRDCT940,test product 940,76,17,94,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_lQN8p36.jpg,,"148,149,150",,1,"2,4,5",,IN,"25,26,27,28,29,"
